TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y
315970999.7,00000000-0000-0000-0000-000000014787,OTHERS,2151.317548,799.3991522
315970999.7,00000000-0000-0000-0000-000000014751,AGENT,2155.155557,814.761251
315970999.7,00000000-0000-0000-0000-000000014789,OTHERS,2087.129757,761.9860899
315970999.7,00000000-0000-0000-0000-000000014723,OTHERS,2222.584227,862.8576659
315970999.7,00000000-0000-0000-0000-000000014801,OTHERS,2193.95762,838.847085
315970999.7,00000000-0000-0000-0000-000000014799,OTHERS,2189.579644,838.8814135
315970999.7,00000000-0000-0000-0000-000000014708,OTHERS,2165.830074,823.8628537
315970999.7,00000000-0000-0000-0000-000000014685,OTHERS,2192.400793,838.1692573
315970999.7,00000000-0000-0000-0000-000000014692,OTHERS,2170.902786,828.4392414
315970999.7,00000000-0000-0000-0000-000000014691,OTHERS,2187.697952,834.5158434
315970999.7,00000000-0000-0000-0000-000000014676,OTHERS,2177.337351,837.1541188
315970999.7,00000000-0000-0000-0000-000000014686,OTHERS,2183.282028,841.6602749
315970999.7,00000000-0000-0000-0000-000000014684,OTHERS,2160.38078,813.0732627
315970999.8,00000000-0000-0000-0000-000000000000,AV,2169.554551,821.2077433
315970999.8,00000000-0000-0000-0000-000000014129,OTHERS,2187.144326,840.4238714
315970999.8,00000000-0000-0000-0000-000000014364,OTHERS,2181.416121,835.9832994
315970999.8,00000000-0000-0000-0000-000000014617,OTHERS,2180.415249,827.8387946
315970999.8,00000000-0000-0000-0000-000000014669,OTHERS,2176.538908,832.6002136
315970999.8,00000000-0000-0000-0000-000000014786,OTHERS,2175.186987,767.0742734
315970999.8,00000000-0000-0000-0000-000000014661,OTHERS,2161.066699,818.971165
315970999.8,00000000-0000-0000-0000-000000014720,OTHERS,2192.240213,844.6131841
315970999.8,00000000-0000-0000-0000-000000014762,OTHERS,2188.15518,837.6907588
315970999.8,00000000-0000-0000-0000-000000014787,OTHERS,2151.130663,799.2042996
315970999.8,00000000-0000-0000-0000-000000014751,AGENT,2155.120585,814.7411963
315970999.8,00000000-0000-0000-0000-000000014789,OTHERS,2087.161246,761.9451449
315970999.8,00000000-0000-0000-0000-000000014723,OTHERS,2222.504514,863.070282
315970999.8,00000000-0000-0000-0000-000000014801,OTHERS,2191.74545,837.9274702
315970999.8,00000000-0000-0000-0000-000000014799,OTHERS,2189.579644,838.8814135
315970999.8,00000000-0000-0000-0000-000000014708,OTHERS,2165.815254,823.8488958
315970999.8,00000000-0000-0000-0000-000000014685,OTHERS,2193.244135,838.5798518
315970999.8,00000000-0000-0000-0000-000000014692,OTHERS,2170.890779,828.4230477
315970999.8,00000000-0000-0000-0000-000000014691,OTHERS,2187.742038,834.6343567
315970999.8,00000000-0000-0000-0000-000000014676,OTHERS,2177.308208,837.0418938
315970999.8,00000000-0000-0000-0000-000000014686,OTHERS,2183.367149,841.5909109
315970999.8,00000000-0000-0000-0000-000000014684,OTHERS,2160.522563,813.3491028
315970999.9,00000000-0000-0000-0000-000000000000,AV,2169.554131,821.2080116
315970999.9,00000000-0000-0000-0000-000000014129,OTHERS,2187.096468,840.3569399
315970999.9,00000000-0000-0000-0000-000000014364,OTHERS,2181.460533,836.0573958
315970999.9,00000000-0000-0000-0000-000000014617,OTHERS,2180.357838,827.7615197
315970999.9,00000000-0000-0000-0000-000000014669,OTHERS,2176.584342,832.6184311
315970999.9,00000000-0000-0000-0000-000000014684,OTHERS,2160.520464,813.3431393
315970999.9,00000000-0000-0000-0000-000000014786,OTHERS,2175.769587,766.3141319
315970999.9,00000000-0000-0000-0000-000000014762,OTHERS,2187.674617,837.2484289
315970999.9,00000000-0000-0000-0000-000000014789,OTHERS,2087.190356,761.8033471
315970999.9,00000000-0000-0000-0000-000000014723,OTHERS,2222.618011,862.9038399
315970999.9,00000000-0000-0000-0000-000000014801,OTHERS,2193.949398,838.7808222
315970999.9,00000000-0000-0000-0000-000000014751,AGENT,2155.066776,814.6692063
315970999.9,00000000-0000-0000-0000-000000014787,OTHERS,2150.98063,799.0830298
315970999.9,00000000-0000-0000-0000-000000014661,OTHERS,2161.021211,818.9491621
315970999.9,00000000-0000-0000-0000-000000014720,OTHERS,2191.990537,844.1863441
315970999.9,00000000-0000-0000-0000-000000014799,OTHERS,2189.579644,838.8814135
315970999.9,00000000-0000-0000-0000-000000014708,OTHERS,2165.842779,823.8733976
315970999.9,00000000-0000-0000-0000-000000014685,OTHERS,2192.313071,838.2453268
315970999.9,00000000-0000-0000-0000-000000014692,OTHERS,2170.910311,828.4390153
315970999.9,00000000-0000-0000-0000-000000014691,OTHERS,2187.680407,834.4712071
315970999.9,00000000-0000-0000-0000-000000014676,OTHERS,2177.308917,837.0412044
315970999.9,00000000-0000-0000-0000-000000014686,OTHERS,2183.323778,841.6344716
315971000,00000000-0000-0000-0000-000000000000,AV,2169.554202,821.2080682
315971000,00000000-0000-0000-0000-000000014129,OTHERS,2187.132155,840.4160607
315971000,00000000-0000-0000-0000-000000014364,OTHERS,2181.454174,836.0058036
315971000,00000000-0000-0000-0000-000000014617,OTHERS,2180.468136,827.8384458
315971000,00000000-0000-0000-0000-000000014669,OTHERS,2176.566931,832.6135663
315971000,00000000-0000-0000-0000-000000014684,OTHERS,2160.421649,813.2179572
315971000,00000000-0000-0000-0000-000000014786,OTHERS,2176.748448,765.383768
315971000,00000000-0000-0000-0000-000000014762,OTHERS,2187.175786,836.8366026
315971000,00000000-0000-0000-0000-000000014789,OTHERS,2087.150709,761.9499896
315971000,00000000-0000-0000-0000-000000014723,OTHERS,2222.593123,862.9709405
315971000,00000000-0000-0000-0000-000000014801,OTHERS,2193.950469,838.8363006
315971000,00000000-0000-0000-0000-000000014692,OTHERS,2170.933671,828.4120093
315971000,00000000-0000-0000-0000-000000014803,OTHERS,2191.744859,844.0425909
315971000,00000000-0000-0000-0000-000000014751,AGENT,2155.001121,814.605725
315971000,00000000-0000-0000-0000-000000014787,OTHERS,2150.824461,798.9503335
315971000,00000000-0000-0000-0000-000000014661,OTHERS,2161.047896,818.9599861
315971000,00000000-0000-0000-0000-000000014720,OTHERS,2192.72179,845.1501285
315971000,00000000-0000-0000-0000-000000014708,OTHERS,2165.804516,823.8251394
315971000,00000000-0000-0000-0000-000000014685,OTHERS,2192.697928,838.4766956
315971000,00000000-0000-0000-0000-000000014691,OTHERS,2187.697336,834.50854
315971000,00000000-0000-0000-0000-000000014676,OTHERS,2177.332022,837.1185992
315971000,00000000-0000-0000-0000-000000014686,OTHERS,2183.24123,841.6332297
315971000.1,00000000-0000-0000-0000-000000000000,AV,2169.554229,821.2079166
315971000.1,00000000-0000-0000-0000-000000014129,OTHERS,2187.042061,840.342751
315971000.1,00000000-0000-0000-0000-000000014364,OTHERS,2181.458144,836.0129467
315971000.1,00000000-0000-0000-0000-000000014617,OTHERS,2180.418221,827.8368835
315971000.1,00000000-0000-0000-0000-000000014669,OTHERS,2176.561619,832.6083097
315971000.1,00000000-0000-0000-0000-000000014684,OTHERS,2160.334433,813.1174613
315971000.1,00000000-0000-0000-0000-000000014786,OTHERS,2177.145091,764.7044953
315971000.1,00000000-0000-0000-0000-000000014762,OTHERS,2186.681045,836.4552482
315971000.1,00000000-0000-0000-0000-000000014789,OTHERS,2087.064987,762.0636226
315971000.1,00000000-0000-0000-0000-000000014723,OTHERS,2222.613159,863.1332205
315971000.1,00000000-0000-0000-0000-000000014801,OTHERS,2191.75696,837.9397238
315971000.1,00000000-0000-0000-0000-000000014692,OTHERS,2170.909755,828.4179188
315971000.1,00000000-0000-0000-0000-000000014803,OTHERS,2192.173221,844.3305649
315971000.1,00000000-0000-0000-0000-000000014751,AGENT,2154.931611,814.5577095
315971000.1,00000000-0000-0000-0000-000000014787,OTHERS,2150.621068,798.8161204
315971000.1,00000000-0000-0000-0000-000000014661,OTHERS,2161.061429,818.977729
315971000.1,00000000-0000-0000-0000-000000014720,OTHERS,2192.601401,845.1272045
315971000.1,00000000-0000-0000-0000-000000014708,OTHERS,2165.817237,823.858303
315971000.1,00000000-0000-0000-0000-000000014685,OTHERS,2193.267652,838.6205079
315971000.1,00000000-0000-0000-0000-000000014691,OTHERS,2187.552161,834.4711881
315971000.1,00000000-0000-0000-0000-000000014676,OTHERS,2177.332378,837.0913611
315971000.1,00000000-0000-0000-0000-000000014686,OTHERS,2183.337524,841.6269077
315971000.2,00000000-0000-0000-0000-000000000000,AV,2169.554438,821.2079684
315971000.2,00000000-0000-0000-0000-000000014129,OTHERS,2187.146786,840.4108909
315971000.2,00000000-0000-0000-0000-000000014364,OTHERS,2181.490315,836.0608921
315971000.2,00000000-0000-0000-0000-000000014617,OTHERS,2180.391054,827.8087547
315971000.2,00000000-0000-0000-0000-000000014669,OTHERS,2176.550187,832.6174786
315971000.2,00000000-0000-0000-0000-000000014684,OTHERS,2160.272628,813.0509629
315971000.2,00000000-0000-0000-0000-000000014786,OTHERS,2177.802272,764.3248945
315971000.2,00000000-0000-0000-0000-000000014762,OTHERS,2186.221623,836.0681898
315971000.2,00000000-0000-0000-0000-000000014789,OTHERS,2087.157672,761.9380724
315971000.2,00000000-0000-0000-0000-000000014723,OTHERS,2222.476155,862.9891543
315971000.2,00000000-0000-0000-0000-000000014801,OTHERS,2193.970578,838.8643601
315971000.2,00000000-0000-0000-0000-000000014692,OTHERS,2170.861042,828.3477733
315971000.2,00000000-0000-0000-0000-000000014803,OTHERS,2191.789448,844.0699891
315971000.2,00000000-0000-0000-0000-000000014751,AGENT,2154.885374,814.4976165
315971000.2,00000000-0000-0000-0000-000000014787,OTHERS,2150.456152,798.717186
315971000.2,00000000-0000-0000-0000-000000014661,OTHERS,2161.064049,819.0042908
315971000.2,00000000-0000-0000-0000-000000014720,OTHERS,2192.681004,845.1265831
315971000.2,00000000-0000-0000-0000-000000014708,OTHERS,2165.860669,823.9555602
315971000.2,00000000-0000-0000-0000-000000014685,OTHERS,2192.304202,838.2031018
315971000.2,00000000-0000-0000-0000-000000014691,OTHERS,2187.698398,834.5174535
315971000.2,00000000-0000-0000-0000-000000014676,OTHERS,2177.32834,837.1373844
315971000.2,00000000-0000-0000-0000-000000014686,OTHERS,2183.266933,841.6685115
315971000.3,00000000-0000-0000-0000-000000000000,AV,2169.554402,821.2081952
315971000.3,00000000-0000-0000-0000-000000014129,OTHERS,2187.020332,840.3019572
315971000.3,00000000-0000-0000-0000-000000014617,OTHERS,2180.420054,827.7763804
315971000.3,00000000-0000-0000-0000-000000014669,OTHERS,2176.587173,832.6193424
315971000.3,00000000-0000-0000-0000-000000014684,OTHERS,2160.183606,812.9711093
315971000.3,00000000-0000-0000-0000-000000014786,OTHERS,2178.197394,763.1784838
315971000.3,00000000-0000-0000-0000-000000014801,OTHERS,2194.067992,838.9243731
315971000.3,00000000-0000-0000-0000-000000014762,OTHERS,2185.763191,835.6773966
315971000.3,00000000-0000-0000-0000-000000014364,OTHERS,2181.455418,836.031682
315971000.3,00000000-0000-0000-0000-000000014789,OTHERS,2087.093391,762.0560001
315971000.3,00000000-0000-0000-0000-000000014723,OTHERS,2222.511944,863.1524817
315971000.3,00000000-0000-0000-0000-000000014692,OTHERS,2170.893888,828.4310404
315971000.3,00000000-0000-0000-0000-000000014751,AGENT,2154.7697,814.4077063
315971000.3,00000000-0000-0000-0000-000000014787,OTHERS,2150.281373,798.5415763
315971000.3,00000000-0000-0000-0000-000000014661,OTHERS,2161.234761,819.1222067
315971000.3,00000000-0000-0000-0000-000000014720,OTHERS,2191.62672,843.9506364
315971000.3,00000000-0000-0000-0000-000000014708,OTHERS,2165.811045,823.8385126
315971000.3,00000000-0000-0000-0000-000000014685,OTHERS,2192.302343,838.2430595
315971000.3,00000000-0000-0000-0000-000000014691,OTHERS,2187.676464,834.4794835
315971000.3,00000000-0000-0000-0000-000000014676,OTHERS,2177.282004,837.0240993
315971000.3,00000000-0000-0000-0000-000000014686,OTHERS,2183.370352,841.6626108
315971000.4,00000000-0000-0000-0000-000000000000,AV,2169.554328,821.208217
315971000.4,00000000-0000-0000-0000-000000014129,OTHERS,2187.019066,840.3285259
315971000.4,00000000-0000-0000-0000-000000014617,OTHERS,2180.381674,827.8150352
315971000.4,00000000-0000-0000-0000-000000014669,OTHERS,2176.549022,832.5944821
315971000.4,00000000-0000-0000-0000-000000014786,OTHERS,2178.197394,763.1784838
315971000.4,00000000-0000-0000-0000-000000014661,OTHERS,2161.217142,819.1386663
315971000.4,00000000-0000-0000-0000-000000014720,OTHERS,2192.592711,844.9708751
315971000.4,00000000-0000-0000-0000-000000014762,OTHERS,2185.242284,835.2803216
315971000.4,00000000-0000-0000-0000-000000014364,OTHERS,2181.493687,836.066888
315971000.4,00000000-0000-0000-0000-000000014787,OTHERS,2150.108934,798.4294001
315971000.4,00000000-0000-0000-0000-000000014751,AGENT,2154.679331,814.3156191
315971000.4,00000000-0000-0000-0000-000000014789,OTHERS,2087.081462,762.0252309
315971000.4,00000000-0000-0000-0000-000000014723,OTHERS,2222.604929,863.1275589
315971000.4,00000000-0000-0000-0000-000000014708,OTHERS,2165.851848,823.944569
315971000.4,00000000-0000-0000-0000-000000014685,OTHERS,2192.921301,838.4135352
315971000.4,00000000-0000-0000-0000-000000014692,OTHERS,2170.924403,828.3998114
315971000.4,00000000-0000-0000-0000-000000014691,OTHERS,2187.706726,834.5370297
315971000.4,00000000-0000-0000-0000-000000014676,OTHERS,2177.324488,837.0328246
315971000.4,00000000-0000-0000-0000-000000014686,OTHERS,2183.341889,841.6273405
315971000.4,00000000-0000-0000-0000-000000014684,OTHERS,2159.971192,812.8259154
315971000.5,00000000-0000-0000-0000-000000000000,AV,2169.554324,821.2082827
315971000.5,00000000-0000-0000-0000-000000014129,OTHERS,2187.084736,840.366661
315971000.5,00000000-0000-0000-0000-000000014617,OTHERS,2180.301477,827.7330153
315971000.5,00000000-0000-0000-0000-000000014669,OTHERS,2176.545657,832.5997552
315971000.5,00000000-0000-0000-0000-000000014786,OTHERS,2178.197394,763.1784838
315971000.5,00000000-0000-0000-0000-000000014661,OTHERS,2161.184705,819.1102935
315971000.5,00000000-0000-0000-0000-000000014720,OTHERS,2192.539413,845.0956376
315971000.5,00000000-0000-0000-0000-000000014762,OTHERS,2184.733482,834.9062102
315971000.5,00000000-0000-0000-0000-000000014364,OTHERS,2181.427385,836.001518
315971000.5,00000000-0000-0000-0000-000000014787,OTHERS,2149.953718,798.3075325
315971000.5,00000000-0000-0000-0000-000000014751,AGENT,2154.557497,814.1919693
315971000.5,00000000-0000-0000-0000-000000014789,OTHERS,2087.066865,762.0516677
315971000.5,00000000-0000-0000-0000-000000014723,OTHERS,2222.501789,862.9882199
315971000.5,00000000-0000-0000-0000-000000014708,OTHERS,2165.81319,823.8480818
315971000.5,00000000-0000-0000-0000-000000014685,OTHERS,2192.972712,838.4673829
315971000.5,00000000-0000-0000-0000-000000014692,OTHERS,2170.931729,828.4000946
315971000.5,00000000-0000-0000-0000-000000014691,OTHERS,2187.676247,834.4005217
315971000.5,00000000-0000-0000-0000-000000014676,OTHERS,2177.315782,837.0414535
315971000.5,00000000-0000-0000-0000-000000014686,OTHERS,2183.272857,841.5356163
315971000.5,00000000-0000-0000-0000-000000014684,OTHERS,2159.6581,812.431451
315971000.6,00000000-0000-0000-0000-000000000000,AV,2169.554244,821.2082877
315971000.6,00000000-0000-0000-0000-000000014129,OTHERS,2187.067364,840.3109347
315971000.6,00000000-0000-0000-0000-000000014617,OTHERS,2180.375896,827.8221261
315971000.6,00000000-0000-0000-0000-000000014669,OTHERS,2176.579941,832.6254929
315971000.6,00000000-0000-0000-0000-000000014786,OTHERS,2178.197394,763.1784838
315971000.6,00000000-0000-0000-0000-000000014661,OTHERS,2160.977159,818.9399011
315971000.6,00000000-0000-0000-0000-000000014720,OTHERS,2192.479645,845.2395257
315971000.6,00000000-0000-0000-0000-000000014762,OTHERS,2184.27124,834.5015421
315971000.6,00000000-0000-0000-0000-000000014364,OTHERS,2181.47734,836.0769183
315971000.6,00000000-0000-0000-0000-000000014787,OTHERS,2149.873879,798.1531837
315971000.6,00000000-0000-0000-0000-000000014751,AGENT,2154.43435,814.0984337
315971000.6,00000000-0000-0000-0000-000000014789,OTHERS,2087.134852,761.9775255
315971000.6,00000000-0000-0000-0000-000000014723,OTHERS,2222.714407,862.9124933
315971000.6,00000000-0000-0000-0000-000000014708,OTHERS,2165.821301,823.8394968
315971000.6,00000000-0000-0000-0000-000000014685,OTHERS,2192.942344,838.4147815
315971000.6,00000000-0000-0000-0000-000000014692,OTHERS,2170.893735,828.4166507
315971000.6,00000000-0000-0000-0000-000000014691,OTHERS,2187.498283,834.3667466
315971000.6,00000000-0000-0000-0000-000000014676,OTHERS,2177.309842,837.0398368
315971000.6,00000000-0000-0000-0000-000000014686,OTHERS,2183.079262,841.3875932
315971000.6,00000000-0000-0000-0000-000000014684,OTHERS,2159.491383,812.3093165
315971000.7,00000000-0000-0000-0000-000000000000,AV,2169.554236,821.2085412
315971000.7,00000000-0000-0000-0000-000000014129,OTHERS,2187.053585,840.3431016
315971000.7,00000000-0000-0000-0000-000000014762,OTHERS,2183.81311,834.111655
315971000.7,00000000-0000-0000-0000-000000014364,OTHERS,2181.422263,835.9886236
315971000.7,00000000-0000-0000-0000-000000014723,OTHERS,2222.427264,863.1342567
315971000.7,00000000-0000-0000-0000-000000014789,OTHERS,2087.159356,761.9130655
315971000.7,00000000-0000-0000-0000-000000014751,AGENT,2154.295393,813.9673058
315971000.7,00000000-0000-0000-0000-000000014787,OTHERS,2149.70711,798.0127514
315971000.7,00000000-0000-0000-0000-000000014661,OTHERS,2160.977136,818.9360144
315971000.7,00000000-0000-0000-0000-000000014720,OTHERS,2192.437893,845.1803408
315971000.7,00000000-0000-0000-0000-000000014708,OTHERS,2165.825535,823.8636165
315971000.7,00000000-0000-0000-0000-000000014685,OTHERS,2192.958761,838.4497966
315971000.7,00000000-0000-0000-0000-000000014692,OTHERS,2170.904584,828.4232178
315971000.7,00000000-0000-0000-0000-000000014691,OTHERS,2187.734148,834.6166208
315971000.7,00000000-0000-0000-0000-000000014676,OTHERS,2177.31838,837.1173123
315971000.7,00000000-0000-0000-0000-000000014686,OTHERS,2183.258538,841.4758751
315971000.7,00000000-0000-0000-0000-000000014684,OTHERS,2159.379566,812.2067659
315971000.7,00000000-0000-0000-0000-000000014669,OTHERS,2176.547404,832.603174
315971000.7,00000000-0000-0000-0000-000000014617,OTHERS,2180.316929,827.7390667
315971000.8,00000000-0000-0000-0000-000000000000,AV,2169.553951,821.2086045
315971000.8,00000000-0000-0000-0000-000000014129,OTHERS,2187.011694,840.2658881
315971000.8,00000000-0000-0000-0000-000000014762,OTHERS,2183.345875,833.7666158
315971000.8,00000000-0000-0000-0000-000000014364,OTHERS,2181.441941,835.994144
315971000.8,00000000-0000-0000-0000-000000014723,OTHERS,2222.648407,862.9523977
315971000.8,00000000-0000-0000-0000-000000014789,OTHERS,2087.118848,761.999831
315971000.8,00000000-0000-0000-0000-000000014751,AGENT,2154.165358,813.8484963
315971000.8,00000000-0000-0000-0000-000000014787,OTHERS,2149.570074,797.8760147
315971000.8,00000000-0000-0000-0000-000000014661,OTHERS,2160.892884,818.8768913
315971000.8,00000000-0000-0000-0000-000000014720,OTHERS,2192.437893,845.1803408
315971000.8,00000000-0000-0000-0000-000000014708,OTHERS,2165.860672,823.9297581
315971000.8,00000000-0000-0000-0000-000000014685,OTHERS,2192.944878,838.4397305
315971000.8,00000000-0000-0000-0000-000000014692,OTHERS,2170.90214,828.4241234
315971000.8,00000000-0000-0000-0000-000000014691,OTHERS,2187.649427,834.445098
315971000.8,00000000-0000-0000-0000-000000014676,OTHERS,2177.29324,837.0777072
315971000.8,00000000-0000-0000-0000-000000014686,OTHERS,2183.34617,841.6460816
315971000.8,00000000-0000-0000-0000-000000014684,OTHERS,2159.226884,812.0747251
315971000.8,00000000-0000-0000-0000-000000014669,OTHERS,2176.581028,832.6318135
315971000.8,00000000-0000-0000-0000-000000014617,OTHERS,2180.407668,827.7660063
315971000.9,00000000-0000-0000-0000-000000000000,AV,2169.553902,821.2085489
315971000.9,00000000-0000-0000-0000-000000014129,OTHERS,2187.040034,840.2912877
315971000.9,00000000-0000-0000-0000-000000014364,OTHERS,2181.457005,836.0220527
315971000.9,00000000-0000-0000-0000-000000014617,OTHERS,2180.351284,827.7706642
315971000.9,00000000-0000-0000-0000-000000014661,OTHERS,2160.886584,818.8690376
315971000.9,00000000-0000-0000-0000-000000014720,OTHERS,2192.437893,845.1803408
315971000.9,00000000-0000-0000-0000-000000014762,OTHERS,2182.895874,833.3782348
315971000.9,00000000-0000-0000-0000-000000014787,OTHERS,2149.406167,797.734799
315971000.9,00000000-0000-0000-0000-000000014751,AGENT,2154.033089,813.6914057
315971000.9,00000000-0000-0000-0000-000000014789,OTHERS,2087.116516,761.9990776
315971000.9,00000000-0000-0000-0000-000000014723,OTHERS,2222.569608,863.1151457
315971000.9,00000000-0000-0000-0000-000000014684,OTHERS,2158.581631,811.5239885
315971000.9,00000000-0000-0000-0000-000000014691,OTHERS,2187.748496,834.5419354
315971000.9,00000000-0000-0000-0000-000000014676,OTHERS,2177.330655,837.1220726
315971000.9,00000000-0000-0000-0000-000000014708,OTHERS,2165.831426,823.8705843
315971000.9,00000000-0000-0000-0000-000000014685,OTHERS,2192.924453,838.4154366
315971000.9,00000000-0000-0000-0000-000000014692,OTHERS,2170.890224,828.4164475
315971000.9,00000000-0000-0000-0000-000000014686,OTHERS,2183.402342,841.6294916
315971000.9,00000000-0000-0000-0000-000000014669,OTHERS,2176.591068,832.6304047
315971001,00000000-0000-0000-0000-000000000000,AV,2169.553843,821.2085019
315971001,00000000-0000-0000-0000-000000014129,OTHERS,2187.031278,840.3329769
315971001,00000000-0000-0000-0000-000000014364,OTHERS,2181.456918,836.0154906
315971001,00000000-0000-0000-0000-000000014617,OTHERS,2180.395294,827.7966253
315971001,00000000-0000-0000-0000-000000014669,OTHERS,2176.557944,832.6370136
315971001,00000000-0000-0000-0000-000000014661,OTHERS,2160.820986,818.8263769
315971001,00000000-0000-0000-0000-000000014720,OTHERS,2192.437893,845.1803408
315971001,00000000-0000-0000-0000-000000014762,OTHERS,2182.460831,833.0389658
315971001,00000000-0000-0000-0000-000000014787,OTHERS,2149.227776,797.6060061
315971001,00000000-0000-0000-0000-000000014751,AGENT,2153.840317,813.5393938
315971001,00000000-0000-0000-0000-000000014789,OTHERS,2087.07237,762.0395747
315971001,00000000-0000-0000-0000-000000014723,OTHERS,2222.445544,863.0873731
315971001,00000000-0000-0000-0000-000000014691,OTHERS,2187.695199,834.5140493
315971001,00000000-0000-0000-0000-000000014676,OTHERS,2177.331858,837.1390411
315971001,00000000-0000-0000-0000-000000014708,OTHERS,2165.820984,824.0651591
315971001,00000000-0000-0000-0000-000000014685,OTHERS,2193.004633,838.4812731
315971001,00000000-0000-0000-0000-000000014684,OTHERS,2158.209177,811.1143784
315971001,00000000-0000-0000-0000-000000014692,OTHERS,2170.883169,828.4082786
315971001,00000000-0000-0000-0000-000000014686,OTHERS,2183.312443,841.694746
315971001.1,00000000-0000-0000-0000-000000000000,AV,2169.553156,821.2075304
315971001.1,00000000-0000-0000-0000-000000014129,OTHERS,2186.876026,840.2208062
315971001.1,00000000-0000-0000-0000-000000014661,OTHERS,2160.95509,818.9406711
315971001.1,00000000-0000-0000-0000-000000014364,OTHERS,2181.562342,836.1852662
